Id,AllowableRace,Description,Name4,Name3,Name2,Name1,DmgVariance,DurationInInventory,QualityModifier,BagFamily,RangeMod,StatPercentageOfSocket1,StatPercentageOfSocket2,StatPercentageOfSocket3,StatPercentageOfSocket4,StatPercentageOfSocket5,StatPercentageOfSocket6,StatPercentageOfSocket7,StatPercentageOfSocket8,StatPercentageOfSocket9,StatPercentageOfSocket10,StatPercentEditor1,StatPercentEditor2,StatPercentEditor3,StatPercentEditor4,StatPercentEditor5,StatPercentEditor6,StatPercentEditor7,StatPercentEditor8,StatPercentEditor9,StatPercentEditor10,Stackable,MaxCount,RequiredAbility,SellPrice,BuyPrice,VendorStackCount,PriceVariance,PriceRandomValue,Flags1,Flags2,Flags3,Flags4,OppositeFactionItemId,MaxDurability,ItemNameDescriptionId,RequiredTransmogHoliday,RequiredHoliday,LimitCategory,GemProperties,SocketMatchEnchantmentId,TotemCategoryId,InstanceBound,ZoneBound1,ZoneBound2,ItemSet,LockId,StartQuestId,PageText,Delay,RequiredReputationId,RequiredSkillRank,RequiredSkill,ItemLevel,AllowableClass,ItemRandomSuffixGroupId,RandomProperty,DamageMin1,DamageMin2,DamageMin3,DamageMin4,DamageMin5,DamageMax1,DamageMax2,DamageMax3,DamageMax4,DamageMax5,Armor,HolyResistance,FireResistance,NatureResistance,FrostResistance,ShadowResistance,ArcaneResistance,ScalingStatDistributionId,ExpansionId,ArtifactId,SpellWeight,SpellWeightCategory,SocketType1,SocketType2,SocketType3,SheatheType,Material,PageMaterial,PageLanguage,Bonding,DamageType,StatType1,StatType2,StatType3,StatType4,StatType5,StatType6,StatType7,StatType8,StatType9,StatType10,ContainerSlots,RequiredReputationRank,RequiredCityRank,RequiredHonorRank,InventoryType,OverallQualityId,AmmoType,StatValue1,StatValue2,StatValue3,StatValue4,StatValue5,StatValue6,StatValue7,StatValue8,StatValue9,StatValue10,RequiredLevel
"3479","-1","","","","","Bronze Scale Curiass","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","23","-1","0","0","0","0","0","0","0","0","0","0","0","0","168","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","5","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","18"
"3579","-1","","","","","Ornate Copper Shoulders","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","7","-1","0","0","0","0","0","0","0","0","0","0","0","0","64","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","5","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","2"
"3738","-1","","","","","Brewing Rod","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","2","2","0","0","0","0","7","6","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","6","0","0","0","0","0","0","0","0","0","0","0","0"
"3746","-1","","","","","Deprecated Test Strongbox","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","20","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","127","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"3777","-1","Used by rogues to brew poison.","","","","Lethargy Root","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","10","40","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"3896","-1","","","","","Twain Test","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","50","-1","0","0","0","0","0","0","0","0","0","0","0","0","43","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","45"
"4081","-1","","","","","Blackforge Leggings","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","45","-1","0","0","0","0","0","0","0","0","0","0","0","0","207","0","0","0","0","2","0","0","254","0","0","0","0","0","0","0","5","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","7","2","0","0","0","0","0","0","0","0","0","0","0","40"
"4320","-1","","","","","Spidersilk Boots","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","979","4897","1","1","1","0","24580","0","0","0","40","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","25","-1","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","2","0","7","5","6","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","8","3","0","4","4","7","0","0","0","0","0","0","0","20"
"4462","-1","","","","","Cloak of Rot","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1425","7126","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","31","-1","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","7","0","0","2","0","7","5","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","16","2","0","0","7","0","0","0","0","0","0","0","0","26"
"4574","-1","","","","","Destroy Me","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","25","-1","0","0","0","0","0","0","0","0","0","0","0","0","152","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","5","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","20"
"4642","-1","","","","","Star of Xil'yeh","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","7","3","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","23","2","0","0","0","0","0","0","0","0","0","0","0","1"
"4696","-1","","","","","Lapidis Tankard of Tidesippe","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","5537","22150","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","59","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","7","3","0","0","2","0","3","6","5","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","23","3","0","0","16","5","0","0","0","0","0","0","0","54"
"4953","-1","","","","","Trogg Ale","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","88","355","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5022","-1","","","","","Barak's Head","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","1","1","2048","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","4","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0"
"5031","-1","","","","","ZZZZZZZZ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","19","-1","0","0","44","0","0","0","0","67","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","1","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","3","0","0","0","0","0","0","0","0","0","0","0","14"
"5032","-1","","","","","ZZZZZ sword","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","45","-1","0","0","100","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","1","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","2","0","0","0","0","0","0","0","0","0","0","0","40"
"5033","-1","","","","","ZZZZZ sword 2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","45","-1","0","0","100","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","1","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","2","0","0","0","0","0","0","0","0","0","0","0","40"
"5034","-1","","","","","ZZZZZ sword 3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","45","-1","0","0","100","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","1","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","2","0","0","0","0","0","0","0","0","0","0","0","40"
"5035","-1","","","","","ZZZZZ sword 4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","45","-1","0","0","100","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","1","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","2","0","0","0","0","0","0","0","0","0","0","0","40"
"5036","-1","","","","","ZZZZZ","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","19","-1","0","0","44","0","0","0","0","67","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","1","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","3","0","0","0","0","0","0","0","0","0","0","0","14"
"5037","-1","","","","","ZZZZZ sword 5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","45","-1","0","0","100","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","1","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","2","0","0","0","0","0","0","0","0","0","0","0","40"
"5039","-1","","","","","ZZZZZ sword 6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","85","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3000","0","0","0","45","-1","0","0","100","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","1","1","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","17","2","0","0","0","0","0","0","0","0","0","0","0","40"
"5046","-1","","","","","Locked Gift","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","512","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","127","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0"
"5070","-1","","","","","Worn Shadow Wand","1","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","256","24580","0","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","0","0","0","1","-1","0","0","3","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","2","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","26","1","0","0","0","0","0","0","0","0","0","0","0","1"
"5229","0","","","","","Handstitched Leather Bracers","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","28","143","1","1","1","2","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","9","-1","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4"
"5255","-1","","","","","Quilboar Tomahawk","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","3","1","0","0","0","0","3","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","21","6","0","0","0","0","0","0","0","0","0","0","0","0"
"5290","-1","","","","","Monster - Bow, Black Bow White Grip","1","0","0","0","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2000","0","0","0","1","-1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","2","0","0","0","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","15","0","2","0","0","0","0","0","0","0","0","0","0","1"
"5655","77","","","","","Chestnut Mare Bridle","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","100000","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","40"
"5656","77","","","","","Brown Horse Bridle","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","100000","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","40"
"5663","511","","","","","Horn of the Red Wolf","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1000000","1","1","1","80","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","40"
"5665","178","","","","","Horn of the Dire Wolf","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","100000","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","40"
"5668","178","","","","","Horn of the Brown Wolf","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","100000","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","40"
"5821","-1","","","","","Darkstalker Boots","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","8","0","0","0","0","7","3","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","8","6","0","0","0","0","0","0","0","0","0","0","0","0"
"5822","-1","","","","","Hedgeseed Gauntlets","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","0","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","5","0","0","0","0","4","7","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","10","6","0","0","0","0","0","0","0","0","0","0","0","0"
"5864","77","","","","","Gray Ram","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","100000","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","40"
"5872","77","","","","","Brown Ram","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","100000","1","1","1","64","24580","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","40","-1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","1","0","-1","-1","-1","-1","-1","-1","-1","-1","-1","-1","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","40"
